id,innings,match_no,over,Ball No,batter,bowler,extra_type,batsman_run,extras_run,total_run,non_boundary,iswicket_delivery,player_out,dismisal_kind,fielders_involved,batting_team,,,outcome,over,Ball No,comment,batter,bowler,score,ballnumber,inningno,over
336015,2,33,8,6,Jason Roy,Ravindra Jadeja,NA,0,0,0,1,0,,NA,,,,,0,8,6,"Ravindra Jadeja to Jason Roy, no run,",Jason Roy,Ravindra Jadeja,0,56,2,8.6
336015,2,33,9,1,Rinku Singh,Matheesha Pathirana,NA,1,0,1,1,0,,NA,,,,,1,9,1,"Matheesha Pathirana to Rinku Singh, 1 run,",Rinku Singh,Matheesha Pathirana,1,57,2,9.1
336015,2,33,9,2,Jason Roy,Matheesha Pathirana,NA,0,0,0,1,0,,NA,,,,,0,9,2,"Matheesha Pathirana to Jason Roy, no run,",Jason Roy,Matheesha Pathirana,0,58,2,9.2
336015,2,33,9,3,Jason Roy,Matheesha Pathirana,NA,1,0,1,1,0,,NA,,,,,1,9,3,"Matheesha Pathirana to Jason Roy, 1 run,",Jason Roy,Matheesha Pathirana,1,59,2,9.3
336015,2,33,9,4,Rinku Singh,Matheesha Pathirana,wides,0,1,1,1,0,,NA,,,,,1wd,9,4,"Matheesha Pathirana to Rinku Singh, 1 wide,",Rinku Singh,Matheesha Pathirana,1,60,2,9.4
336015,2,33,9,4,Rinku Singh,Matheesha Pathirana,NA,0,0,0,1,0,,NA,,,,,0,9,4,"Matheesha Pathirana to Rinku Singh, no run,",Rinku Singh,Matheesha Pathirana,0,61,2,9.4
336015,2,33,9,5,Rinku Singh,Matheesha Pathirana,NA,1,0,1,1,0,,NA,,,,,1,9,5,"Matheesha Pathirana to Rinku Singh, 1 run,",Rinku Singh,Matheesha Pathirana,1,62,2,9.5
336015,2,33,9,6,Jason Roy,Matheesha Pathirana,NA,1,0,1,1,0,,NA,,,,,1,9,6,"Matheesha Pathirana to Jason Roy, 1 run,",Jason Roy,Matheesha Pathirana,1,63,2,9.6
336015,2,33,10,1,Jason Roy,Ravindra Jadeja,NA,6,0,6,0,0,,NA,,,,,6,10,1,"Ravindra Jadeja to Jason Roy, Six,",Jason Roy,Ravindra Jadeja,6,64,2,10.1
336015,2,33,10,2,Jason Roy,Ravindra Jadeja,NA,4,0,4,0,0,,NA,,,,,4,10,2,"Ravindra Jadeja to Jason Roy, Four,",Jason Roy,Ravindra Jadeja,4,65,2,10.2
336015,2,33,10,3,Jason Roy,Ravindra Jadeja,NA,1,0,1,1,0,,NA,,,,,1,10,3,"Ravindra Jadeja to Jason Roy, 1 run,",Jason Roy,Ravindra Jadeja,1,66,2,10.3
336015,2,33,10,4,Rinku Singh,Ravindra Jadeja,NA,6,0,6,0,0,,NA,,,,,6,10,4,"Ravindra Jadeja to Rinku Singh, Six,",Rinku Singh,Ravindra Jadeja,6,67,2,10.4
336015,2,33,10,5,Rinku Singh,Ravindra Jadeja,NA,1,0,1,1,0,,NA,,,,,1,10,5,"Ravindra Jadeja to Rinku Singh, 1 run,",Rinku Singh,Ravindra Jadeja,1,68,2,10.5
336015,2,33,10,6,Jason Roy,Ravindra Jadeja,NA,1,0,1,1,0,,NA,,,,,1,10,6,"Ravindra Jadeja to Jason Roy, 1 run,",Jason Roy,Ravindra Jadeja,1,69,2,10.6
336015,2,33,11,1,Jason Roy,Maheesh Theekshana,NA,4,0,4,0,0,,NA,,,,,4,11,1,"Maheesh Theekshana to Jason Roy, Four,",Jason Roy,Maheesh Theekshana,4,70,2,11.1
336015,2,33,11,2,Jason Roy,Maheesh Theekshana,NA,1,0,1,1,0,,NA,,,,,1,11,2,"Maheesh Theekshana to Jason Roy, 1 run,",Jason Roy,Maheesh Theekshana,1,71,2,11.2
336015,2,33,11,3,Rinku Singh,Maheesh Theekshana,NA,1,0,1,1,0,,NA,,,,,1,11,3,"Maheesh Theekshana to Rinku Singh, 1 run,",Rinku Singh,Maheesh Theekshana,1,72,2,11.3
336015,2,33,11,4,Jason Roy,Maheesh Theekshana,NA,6,0,6,0,0,,NA,,,,,6,11,4,"Maheesh Theekshana to Jason Roy, Six,",Jason Roy,Maheesh Theekshana,6,73,2,11.4
336015,2,33,11,5,Jason Roy,Maheesh Theekshana,NA,1,0,1,1,0,,NA,,,,,1,11,5,"Maheesh Theekshana to Jason Roy, 1 run,",Jason Roy,Maheesh Theekshana,1,74,2,11.5
336015,2,33,11,6,Rinku Singh,Maheesh Theekshana,NA,1,0,1,1,0,,NA,,,,,1,11,6,"Maheesh Theekshana to Rinku Singh, 1 run,",Rinku Singh,Maheesh Theekshana,1,75,2,11.6
336015,2,33,12,1,Rinku Singh,Ravindra Jadeja,NA,1,0,1,1,0,,NA,,,,,1,12,1,"Ravindra Jadeja to Rinku Singh, 1 run,",Rinku Singh,Ravindra Jadeja,1,76,2,12.1
336015,2,33,12,2,Jason Roy,Ravindra Jadeja,NA,1,0,1,1,0,,NA,,,,,1,12,2,"Ravindra Jadeja to Jason Roy, 1 run,",Jason Roy,Ravindra Jadeja,1,77,2,12.2
336015,2,33,12,3,Rinku Singh,Ravindra Jadeja,NA,0,0,0,1,0,,NA,,,,,0,12,3,"Ravindra Jadeja to Rinku Singh, no run,",Rinku Singh,Ravindra Jadeja,0,78,2,12.3
336015,2,33,12,4,Rinku Singh,Ravindra Jadeja,NA,1,0,1,1,0,,NA,,,,,1,12,4,"Ravindra Jadeja to Rinku Singh, 1 run,",Rinku Singh,Ravindra Jadeja,1,79,2,12.4
336015,2,33,12,5,Jason Roy,Ravindra Jadeja,NA,1,0,1,1,0,,NA,,,,,1,12,5,"Ravindra Jadeja to Jason Roy, 1 run,",Jason Roy,Ravindra Jadeja,1,80,2,12.5
336015,2,33,12,6,Rinku Singh,Ravindra Jadeja,NA,6,0,6,0,0,,NA,,,,,6,12,6,"Ravindra Jadeja to Rinku Singh, Six,",Rinku Singh,Ravindra Jadeja,6,81,2,12.6
336015,2,33,13,1,Jason Roy,Matheesha Pathirana,wides,0,1,1,1,0,,NA,,,,,1wd,13,1,"Matheesha Pathirana to Jason Roy, 1 wide,",Jason Roy,Matheesha Pathirana,1,82,2,13.1
336015,2,33,13,1,Jason Roy,Matheesha Pathirana,NA,4,0,4,0,0,,NA,,,,,4,13,1,"Matheesha Pathirana to Jason Roy, Four,",Jason Roy,Matheesha Pathirana,4,83,2,13.1
336015,2,33,13,2,Jason Roy,Matheesha Pathirana,NA,0,0,0,1,0,,NA,,,,,0,13,2,"Matheesha Pathirana to Jason Roy, no run,",Jason Roy,Matheesha Pathirana,0,84,2,13.2
336015,2,33,13,3,Jason Roy,Matheesha Pathirana,NA,0,0,0,1,0,,NA,,,,,0,13,3,"Matheesha Pathirana to Jason Roy, no run,",Jason Roy,Matheesha Pathirana,0,85,2,13.3
336015,2,33,13,4,Jason Roy,Matheesha Pathirana,NA,1,0,1,1,0,,NA,,,,,1,13,4,"Matheesha Pathirana to Jason Roy, 1 run,",Jason Roy,Matheesha Pathirana,1,86,2,13.4
336015,2,33,13,5,Rinku Singh,Matheesha Pathirana,NA,1,0,1,1,0,,NA,,,,,1,13,5,"Matheesha Pathirana to Rinku Singh, 1 run,",Rinku Singh,Matheesha Pathirana,1,87,2,13.5
336015,2,33,13,6,Jason Roy,Matheesha Pathirana,NA,1,0,1,1,0,,NA,,,,,1,13,6,"Matheesha Pathirana to Jason Roy, 1 run,",Jason Roy,Matheesha Pathirana,1,88,2,13.6
336015,2,33,14,1,Jason Roy,Maheesh Theekshana,NA,4,0,4,0,0,,NA,,,,,4,14,1,"Maheesh Theekshana to Jason Roy, Four,",Jason Roy,Maheesh Theekshana,4,89,2,14.1
336015,2,33,14,2,Jason Roy,Maheesh Theekshana,NA,4,0,4,0,0,,NA,,,,,4,14,2,"Maheesh Theekshana to Jason Roy, Four,",Jason Roy,Maheesh Theekshana,4,90,2,14.2
336015,2,33,14,3,Jason Roy,Maheesh Theekshana,NA,0,0,0,1,1,,bowled,,,,,w,14,3,"Maheesh Theekshana to Jason Roy, no run,                           Wicket - b M Theekshana batsmen out 61(26)",Jason Roy,Maheesh Theekshana,0,91,2,14.3
336015,2,33,14,4,Andre Russell,Maheesh Theekshana,NA,0,0,0,1,0,,NA,,,,,0,14,4,"Maheesh Theekshana to Andre Russell, no run,",Andre Russell,Maheesh Theekshana,0,92,2,14.4
336015,2,33,14,5,Andre Russell,Maheesh Theekshana,NA,1,0,1,1,0,,NA,,,,,1,14,5,"Maheesh Theekshana to Andre Russell, 1 run,",Andre Russell,Maheesh Theekshana,1,93,2,14.5
336015,2,33,14,6,Rinku Singh,Maheesh Theekshana,NA,1,0,1,1,0,,NA,,,,,1,14,6,"Maheesh Theekshana to Rinku Singh, 1 run,",Rinku Singh,Maheesh Theekshana,1,94,2,14.6
336015,2,33,15,1,Rinku Singh,Tushar Deshpande,wides,0,1,1,1,0,,NA,,,,,1wd,15,1,"Tushar Deshpande to Rinku Singh, 1 wide,",Rinku Singh,Tushar Deshpande,1,95,2,15.1
336015,2,33,15,1,Rinku Singh,Tushar Deshpande,NA,0,0,0,1,0,,NA,,,,,0,15,1,"Tushar Deshpande to Rinku Singh, no run,",Rinku Singh,Tushar Deshpande,0,96,2,15.1
336015,2,33,15,2,Rinku Singh,Tushar Deshpande,NA,4,0,4,0,0,,NA,,,,,4,15,2,"Tushar Deshpande to Rinku Singh, Four,",Rinku Singh,Tushar Deshpande,4,97,2,15.2
336015,2,33,15,3,Rinku Singh,Tushar Deshpande,NA,4,0,4,0,0,,NA,,,,,4,15,3,"Tushar Deshpande to Rinku Singh, Four,",Rinku Singh,Tushar Deshpande,4,98,2,15.3
336015,2,33,15,4,Rinku Singh,Tushar Deshpande,NA,1,0,1,1,0,,NA,,,,,1,15,4,"Tushar Deshpande to Rinku Singh, 1 run,",Rinku Singh,Tushar Deshpande,1,99,2,15.4
336015,2,33,15,5,Andre Russell,Tushar Deshpande,wides,0,1,1,1,0,,NA,,,,,1wd,15,5,"Tushar Deshpande to Andre Russell, 1 wide,",Andre Russell,Tushar Deshpande,1,100,2,15.5
336015,2,33,15,5,Andre Russell,Tushar Deshpande,NA,2,0,2,1,0,,NA,,,,,2,15,5,"Tushar Deshpande to Andre Russell, 2 runs,",Andre Russell,Tushar Deshpande,2,101,2,15.5
336015,2,33,15,6,Andre Russell,Tushar Deshpande,NA,6,0,6,0,0,,NA,,,,,6,15,6,"Tushar Deshpande to Andre Russell, Six,",Andre Russell,Tushar Deshpande,6,102,2,15.6
336015,2,33,16,1,Rinku Singh,Matheesha Pathirana,wides,0,1,1,1,0,,NA,,,,,1wd,16,1,"Matheesha Pathirana to Rinku Singh, 1 wide,",Rinku Singh,Matheesha Pathirana,1,103,2,16.1
336015,2,33,16,1,Rinku Singh,Matheesha Pathirana,NA,4,0,4,0,0,,NA,,,,,4,16,1,"Matheesha Pathirana to Rinku Singh, Four,",Rinku Singh,Matheesha Pathirana,4,104,2,16.1
336015,2,33,16,2,Rinku Singh,Matheesha Pathirana,NA,1,0,1,1,0,,NA,,,,,1,16,2,"Matheesha Pathirana to Rinku Singh, 1 run,",Rinku Singh,Matheesha Pathirana,1,105,2,16.2
336015,2,33,16,3,Andre Russell,Matheesha Pathirana,NA,0,0,0,1,0,,NA,,,,,0,16,3,"Matheesha Pathirana to Andre Russell, no run,",Andre Russell,Matheesha Pathirana,0,106,2,16.3
336015,2,33,16,4,Andre Russell,Matheesha Pathirana,NA,0,0,0,1,1,,caught,,,,,w,16,4,"Matheesha Pathirana to Andre Russell, no run,                           Wicket - c S Dube b Matheesha Pathirana batsmen out 9(6)",Andre Russell,Matheesha Pathirana,0,107,2,16.4
336015,2,33,16,5,David Wiese,Matheesha Pathirana,NA,1,0,1,1,0,,NA,,,,,1,16,5,"Matheesha Pathirana to David Wiese, 1 run,",David Wiese,Matheesha Pathirana,1,108,2,16.5
336015,2,33,16,6,Rinku Singh,Matheesha Pathirana,NA,1,0,1,1,0,,NA,,,,,1,16,6,"Matheesha Pathirana to Rinku Singh, 1 run,",Rinku Singh,Matheesha Pathirana,1,109,2,16.6
336015,2,33,17,1,Rinku Singh,Tushar Deshpande,NA,6,0,6,0,0,,NA,,,,,6,17,1,"Tushar Deshpande to Rinku Singh, Six,",Rinku Singh,Tushar Deshpande,6,110,2,17.1
336015,2,33,17,2,Rinku Singh,Tushar Deshpande,NA,1,0,1,1,0,,NA,,,,,1,17,2,"Tushar Deshpande to Rinku Singh, 1 run,",Rinku Singh,Tushar Deshpande,1,111,2,17.2
336015,2,33,17,3,David Wiese,Tushar Deshpande,NA,0,0,0,1,1,,lbw,,,,,w,17,3,"Tushar Deshpande to David Wiese, no run,                           Wicket - lbw b TU Deshpande batsmen out 1(2)",David Wiese,Tushar Deshpande,0,112,2,17.3
336015,2,33,17,4,Umesh Yadav,Tushar Deshpande,NA,0,0,0,1,0,,NA,,,,,0,17,4,"Tushar Deshpande to Umesh Yadav, no run,",Umesh Yadav,Tushar Deshpande,0,113,2,17.4
336015,2,33,17,5,Umesh Yadav,Tushar Deshpande,wides,0,1,1,1,0,,NA,,,,,1wd,17,5,"Tushar Deshpande to Umesh Yadav, 1 wide,",Umesh Yadav,Tushar Deshpande,1,114,2,17.5
336015,2,33,17,5,Umesh Yadav,Tushar Deshpande,NA,2,0,2,1,0,,NA,,,,,2,17,5,"Tushar Deshpande to Umesh Yadav, 2 runs,",Umesh Yadav,Tushar Deshpande,2,115,2,17.5
336015,2,33,17,6,Umesh Yadav,Tushar Deshpande,wides,0,1,1,1,0,,NA,,,,,1wd,17,6,"Tushar Deshpande to Umesh Yadav, 1 wide,",Umesh Yadav,Tushar Deshpande,1,116,2,17.6
336015,2,33,17,6,Umesh Yadav,Tushar Deshpande,NA,2,0,2,1,0,,NA,,,,,2,17,6,"Tushar Deshpande to Umesh Yadav, 2 runs,",Umesh Yadav,Tushar Deshpande,2,117,2,17.6
336015,2,33,18,1,Rinku Singh,Maheesh Theekshana,NA,2,0,2,1,0,,NA,,,,,2,18,1,"Maheesh Theekshana to Rinku Singh, 2 runs,",Rinku Singh,Maheesh Theekshana,2,118,2,18.1
336015,2,33,18,2,Rinku Singh,Maheesh Theekshana,NA,1,0,1,1,0,,NA,,,,,1,18,2,"Maheesh Theekshana to Rinku Singh, 1 run,",Rinku Singh,Maheesh Theekshana,1,119,2,18.2
336015,2,33,18,3,Umesh Yadav,Maheesh Theekshana,NA,0,0,0,1,1,,caught,,,,,w,18,3,"Maheesh Theekshana to Umesh Yadav, no run,                           Wicket - c Devon Conway b M Theekshana batsmen out 4(4)",Umesh Yadav,Maheesh Theekshana,0,120,2,18.3
336015,2,33,18,4,Varun Chakravarthy,Maheesh Theekshana,NA,0,0,0,1,0,,NA,,,,,0,18,4,"Maheesh Theekshana to Varun Chakravarthy, no run,",Varun Chakravarthy,Maheesh Theekshana,0,121,2,18.4
336015,2,33,18,5,Varun Chakravarthy,Maheesh Theekshana,NA,0,0,0,1,0,,NA,,,,,0,18,5,"Maheesh Theekshana to Varun Chakravarthy, no run,",Varun Chakravarthy,Maheesh Theekshana,0,122,2,18.5
336015,2,33,18,6,Varun Chakravarthy,Maheesh Theekshana,NA,0,0,0,1,0,,NA,,,,,0,18,6,"Maheesh Theekshana to Varun Chakravarthy, no run,",Varun Chakravarthy,Maheesh Theekshana,0,123,2,18.6
336015,2,33,19,1,Rinku Singh,Matheesha Pathirana,NA,0,0,0,1,0,,NA,,,,,0,19,1,"Matheesha Pathirana to Rinku Singh, no run,",Rinku Singh,Matheesha Pathirana,0,124,2,19.1
336015,2,33,19,2,Rinku Singh,Matheesha Pathirana,NA,0,0,0,1,0,,NA,,,,,0,19,2,"Matheesha Pathirana to Rinku Singh, no run,",Rinku Singh,Matheesha Pathirana,0,125,2,19.2
336015,2,33,19,3,Rinku Singh,Matheesha Pathirana,NA,6,0,6,0,0,,NA,,,,,6,19,3,"Matheesha Pathirana to Rinku Singh, Six,",Rinku Singh,Matheesha Pathirana,6,126,2,19.3
336015,2,33,19,4,Rinku Singh,Matheesha Pathirana,NA,0,0,0,1,0,,NA,,,,,0,19,4,"Matheesha Pathirana to Rinku Singh, no run,",Rinku Singh,Matheesha Pathirana,0,127,2,19.4
336015,2,33,19,5,Rinku Singh,Matheesha Pathirana,NA,0,0,0,1,0,,NA,,,,,0,19,5,"Matheesha Pathirana to Rinku Singh, no run,",Rinku Singh,Matheesha Pathirana,0,128,2,19.5
336015,2,33,19,6,Rinku Singh,Matheesha Pathirana,NA,0,0,0,1,0,,NA,,,,,0,19,6,"Matheesha Pathirana to Rinku Singh, no run,",Rinku Singh,Matheesha Pathirana,0,129,2,19.6
336016,1,34,0,1,David Warner,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,0,1,"Bhuvneshwar Kumar to David Warner, no run,",David Warner,Bhuvneshwar Kumar,0,1,1,0.1
336016,1,34,0,2,David Warner,Bhuvneshwar Kumar,NA,1,0,1,1,0,,NA,,,,,1,0,2,"Bhuvneshwar Kumar to David Warner, 1 run,",David Warner,Bhuvneshwar Kumar,1,2,1,0.2
336016,1,34,0,3,Philip Salt,Bhuvneshwar Kumar,NA,0,0,0,1,1,,caught,,,,,w,0,3,"Bhuvneshwar Kumar to Philip Salt, no run,                           Wicket - c Heinrich Klaasen b B Kumar batsmen out 0(1)",Philip Salt,Bhuvneshwar Kumar,0,3,1,0.3
336016,1,34,0,4,Mitchell Marsh,Bhuvneshwar Kumar,legbyes,0,1,1,1,0,,NA,,,,,1lb,0,4,"Bhuvneshwar Kumar to Mitchell Marsh, 1 leg bye,",Mitchell Marsh,Bhuvneshwar Kumar,1,4,1,0.4
336016,1,34,0,5,David Warner,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,0,5,"Bhuvneshwar Kumar to David Warner, no run,",David Warner,Bhuvneshwar Kumar,0,5,1,0.5
336016,1,34,0,6,David Warner,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,0,6,"Bhuvneshwar Kumar to David Warner, no run,",David Warner,Bhuvneshwar Kumar,0,6,1,0.6
336016,1,34,1,1,Mitchell Marsh,Marco Jansen,NA,4,0,4,0,0,,NA,,,,,4,1,1,"Marco Jansen to Mitchell Marsh, Four,",Mitchell Marsh,Marco Jansen,4,7,1,1.1
336016,1,34,1,2,Mitchell Marsh,Marco Jansen,NA,4,0,4,0,0,,NA,,,,,4,1,2,"Marco Jansen to Mitchell Marsh, Four,",Mitchell Marsh,Marco Jansen,4,8,1,1.2
336016,1,34,1,3,Mitchell Marsh,Marco Jansen,NA,0,0,0,1,0,,NA,,,,,0,1,3,"Marco Jansen to Mitchell Marsh, no run,",Mitchell Marsh,Marco Jansen,0,9,1,1.3
336016,1,34,1,4,Mitchell Marsh,Marco Jansen,NA,4,0,4,0,0,,NA,,,,,4,1,4,"Marco Jansen to Mitchell Marsh, Four,",Mitchell Marsh,Marco Jansen,4,10,1,1.4
336016,1,34,1,5,Mitchell Marsh,Marco Jansen,NA,4,0,4,0,0,,NA,,,,,4,1,5,"Marco Jansen to Mitchell Marsh, Four,",Mitchell Marsh,Marco Jansen,4,11,1,1.5
336016,1,34,1,6,Mitchell Marsh,Marco Jansen,NA,3,0,3,1,0,,NA,,,,,3,1,6,"Marco Jansen to Mitchell Marsh, 3 runs,",Mitchell Marsh,Marco Jansen,3,12,1,1.6
336016,1,34,2,1,Mitchell Marsh,Bhuvneshwar Kumar,NA,1,0,1,1,0,,NA,,,,,1,2,1,"Bhuvneshwar Kumar to Mitchell Marsh, 1 run,",Mitchell Marsh,Bhuvneshwar Kumar,1,13,1,2.1
336016,1,34,2,2,David Warner,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,2,2,"Bhuvneshwar Kumar to David Warner, no run,",David Warner,Bhuvneshwar Kumar,0,14,1,2.2
336016,1,34,2,3,David Warner,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,2,3,"Bhuvneshwar Kumar to David Warner, no run,",David Warner,Bhuvneshwar Kumar,0,15,1,2.3
336016,1,34,2,4,David Warner,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,2,4,"Bhuvneshwar Kumar to David Warner, no run,",David Warner,Bhuvneshwar Kumar,0,16,1,2.4
336016,1,34,2,5,David Warner,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,2,5,"Bhuvneshwar Kumar to David Warner, no run,",David Warner,Bhuvneshwar Kumar,0,17,1,2.5
336016,1,34,2,6,David Warner,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,2,6,"Bhuvneshwar Kumar to David Warner, no run,",David Warner,Bhuvneshwar Kumar,0,18,1,2.6
336016,1,34,3,1,n Sundar,Washing,NA,0,0,0,1,0,,NA,,,,,0,3,1,"Washington Sundar to Mitchell Marsh, no run,",n Sundar,Washing,0,19,1,3.1
336016,1,34,3,2,n Sundar,Washing,NA,0,0,0,1,0,,NA,,,,,0,3,2,"Washington Sundar to Mitchell Marsh, no run,",n Sundar,Washing,0,20,1,3.2
336016,1,34,3,3,n Sundar,Washing,NA,1,0,1,1,0,,NA,,,,,1,3,3,"Washington Sundar to Mitchell Marsh, 1 run,",n Sundar,Washing,1,21,1,3.3
336016,1,34,3,4,n Sundar,Washing,NA,4,0,4,0,0,,NA,,,,,4,3,4,"Washington Sundar to David Warner, Four,",n Sundar,Washing,4,22,1,3.4
336016,1,34,3,5,n Sundar,Washing,NA,6,0,6,0,0,,NA,,,,,6,3,5,"Washington Sundar to David Warner, Six,",n Sundar,Washing,6,23,1,3.5
336016,1,34,3,6,n Sundar,Washing,NA,2,0,2,1,0,,NA,,,,,2,3,6,"Washington Sundar to David Warner, 2 runs,",n Sundar,Washing,2,24,1,3.6
336016,1,34,4,1,Mitchell Marsh,T Natarajan,NA,0,0,0,1,0,,NA,,,,,0,4,1,"T Natarajan to Mitchell Marsh, no run,",Mitchell Marsh,T Natarajan,0,25,1,4.1
336016,1,34,4,2,Mitchell Marsh,T Natarajan,NA,4,0,4,0,0,,NA,,,,,4,4,2,"T Natarajan to Mitchell Marsh, Four,",Mitchell Marsh,T Natarajan,4,26,1,4.2
336016,1,34,4,3,Mitchell Marsh,T Natarajan,NA,0,0,0,1,0,,NA,,,,,0,4,3,"T Natarajan to Mitchell Marsh, no run,",Mitchell Marsh,T Natarajan,0,27,1,4.3
336016,1,34,4,4,Mitchell Marsh,T Natarajan,NA,0,0,0,1,1,,lbw,,,,,w,4,4,"T Natarajan to Mitchell Marsh, no run,                           Wicket - lbw b T Natarajan batsmen out 25(15)",Mitchell Marsh,T Natarajan,0,28,1,4.4
336016,1,34,4,5,Sarfaraz Khan,T Natarajan,NA,1,0,1,1,0,,NA,,,,,1,4,5,"T Natarajan to Sarfaraz Khan, 1 run,",Sarfaraz Khan,T Natarajan,1,29,1,4.5
336016,1,34,4,6,David Warner,T Natarajan,NA,1,0,1,1,0,,NA,,,,,1,4,6,"T Natarajan to David Warner, 1 run,",David Warner,T Natarajan,1,30,1,4.6
336016,1,34,5,1,David Warner,Marco Jansen,NA,1,0,1,1,0,,NA,,,,,1,5,1,"Marco Jansen to David Warner, 1 run,",David Warner,Marco Jansen,1,31,1,5.1
336016,1,34,5,2,Sarfaraz Khan,Marco Jansen,NA,0,0,0,1,0,,NA,,,,,0,5,2,"Marco Jansen to Sarfaraz Khan, no run,",Sarfaraz Khan,Marco Jansen,0,32,1,5.2
336016,1,34,5,3,Sarfaraz Khan,Marco Jansen,NA,0,0,0,1,0,,NA,,,,,0,5,3,"Marco Jansen to Sarfaraz Khan, no run,",Sarfaraz Khan,Marco Jansen,0,33,1,5.3
336016,1,34,5,4,Sarfaraz Khan,Marco Jansen,NA,6,0,6,0,0,,NA,,,,,6,5,4,"Marco Jansen to Sarfaraz Khan, Six,",Sarfaraz Khan,Marco Jansen,6,34,1,5.4
336016,1,34,5,5,Sarfaraz Khan,Marco Jansen,NA,0,0,0,1,0,,NA,,,,,0,5,5,"Marco Jansen to Sarfaraz Khan, no run,",Sarfaraz Khan,Marco Jansen,0,35,1,5.5
336016,1,34,5,6,Sarfaraz Khan,Marco Jansen,NA,1,0,1,1,0,,NA,,,,,1,5,6,"Marco Jansen to Sarfaraz Khan, 1 run,",Sarfaraz Khan,Marco Jansen,1,36,1,5.6
336016,1,34,6,1,Sarfaraz Khan,Mayank Markande,NA,1,0,1,1,0,,NA,,,,,1,6,1,"Mayank Markande to Sarfaraz Khan, 1 run,",Sarfaraz Khan,Mayank Markande,1,37,1,6.1
336016,1,34,6,2,David Warner,Mayank Markande,NA,1,0,1,1,0,,NA,,,,,1,6,2,"Mayank Markande to David Warner, 1 run,",David Warner,Mayank Markande,1,38,1,6.2
336016,1,34,6,3,Sarfaraz Khan,Mayank Markande,NA,1,0,1,1,0,,NA,,,,,1,6,3,"Mayank Markande to Sarfaraz Khan, 1 run,",Sarfaraz Khan,Mayank Markande,1,39,1,6.3
336016,1,34,6,4,David Warner,Mayank Markande,NA,4,0,4,0,0,,NA,,,,,4,6,4,"Mayank Markande to David Warner, Four,",David Warner,Mayank Markande,4,40,1,6.4
336016,1,34,6,5,David Warner,Mayank Markande,NA,0,0,0,1,0,,NA,,,,,0,6,5,"Mayank Markande to David Warner, no run,",David Warner,Mayank Markande,0,41,1,6.5
336016,1,34,6,6,David Warner,Mayank Markande,NA,1,0,1,1,0,,NA,,,,,1,6,6,"Mayank Markande to David Warner, 1 run,",David Warner,Mayank Markande,1,42,1,6.6
336016,1,34,7,1,n Sundar,Washing,NA,0,0,0,1,0,,NA,,,,,0,7,1,"Washington Sundar to David Warner, no run,",n Sundar,Washing,0,43,1,7.1
336016,1,34,7,2,n Sundar,Washing,NA,0,0,0,1,1,,caught,,,,,w,7,2,"Washington Sundar to David Warner, no run,                           Wicket - c Harry Brook b Washington Sundar batsmen out 21(20)",n Sundar,Washing,0,44,1,7.2
336016,1,34,7,3,n Sundar,Washing,NA,1,0,1,1,0,,NA,,,,,1,7,3,"Washington Sundar to Manish Pandey, 1 run,",n Sundar,Washing,1,45,1,7.3
336016,1,34,7,4,n Sundar,Washing,NA,0,0,0,1,1,,caught,,,,,w,7,4,"Washington Sundar to Sarfaraz Khan, no run,                           Wicket - c B Kumar b Washington Sundar batsmen out 10(9)",n Sundar,Washing,0,46,1,7.4
336016,1,34,7,5,n Sundar,Washing,NA,4,0,4,0,0,,NA,,,,,4,7,5,"Washington Sundar to Aman Hakim Khan, Four,",n Sundar,Washing,4,47,1,7.5
336016,1,34,7,6,n Sundar,Washing,NA,0,0,0,1,1,,caught,,,,,w,7,6,"Washington Sundar to Aman Hakim Khan, no run,                           Wicket - c Abhishek Sharma b Washington Sundar batsmen out 4(2)",n Sundar,Washing,0,48,1,7.6
336016,1,34,8,1,Manish Pandey,Mayank Markande,wides,0,2,2,1,0,,NA,,,,,2wd,8,1,"Mayank Markande to Manish Pandey, 2 wide,",Manish Pandey,Mayank Markande,2,49,1,8.1
336016,1,34,8,1,Axar Patel,Mayank Markande,NA,0,0,0,1,0,,NA,,,,,0,8,1,"Mayank Markande to Axar Patel, no run,",Axar Patel,Mayank Markande,0,50,1,8.1
336016,1,34,8,2,Axar Patel,Mayank Markande,NA,1,0,1,1,0,,NA,,,,,1,8,2,"Mayank Markande to Axar Patel, 1 run,",Axar Patel,Mayank Markande,1,51,1,8.2
336016,1,34,8,3,Manish Pandey,Mayank Markande,NA,1,0,1,1,0,,NA,,,,,1,8,3,"Mayank Markande to Manish Pandey, 1 run,",Manish Pandey,Mayank Markande,1,52,1,8.3
336016,1,34,8,4,Axar Patel,Mayank Markande,NA,1,0,1,1,0,,NA,,,,,1,8,4,"Mayank Markande to Axar Patel, 1 run,",Axar Patel,Mayank Markande,1,53,1,8.4
